Series Name,Series Code,Country Name,Country Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012]
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Tunisia,TUN,2.085612248,2.157125878,2.139888911,2.159251001,2.245079437,2.259653006,2.270173481,2.357974494,2.403507634,2.374157343,2.535619365,2.402455639,NA
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Turkey,TUR,3.417943997,3.031232765,3.158284495,3.307954341,3.365828062,3.498208379,3.807813745,4.094888791,4.055396583,3.898959122,4.121154855,4.383104516,NA
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Turkmenistan,TKM,7.856311088,8.618545082,8.727930825,9.054611238,9.206388246,9.584880616,9.722724787,11.53562168,11.55757176,10.11066086,11.35811103,12.18366658,NA
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Turks and Caicos Islands,TCA,0.777071413,0.726642227,4.554231831,4.385614215,4.102937063,4.575085066,5.173757326,5.762099309,6.094874665,5.940523027,6.152486045,6.010149084,NA
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Tuvalu,TUV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Uganda,UGA,0.064518456,0.066062194,0.065802909,0.065178032,0.068296243,0.081467347,0.091545632,0.104292991,0.101918826,0.105319919,0.108297319,0.110886576,NA
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Ukraine,UKR,6.523008856,6.606930345,6.611440672,7.36744656,7.231049259,7.087746223,6.977980583,6.910708277,6.724046202,5.64701422,6.638152001,6.262351962,NA
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,United Arab Emirates,ARE,36.90410107,31.51609903,24.95655145,29.4670889,28.48143699,25.91458723,23.95451916,23.19506697,23.03360047,21.10229562,20.12095728,20.43383762,NA
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,United Kingdom,GBR,9.199798297,9.233237014,8.877934874,9.028317864,8.987428516,8.981481479,8.8973241,8.615489319,8.4377732,7.598999603,7.841653312,7.085732086,NA
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,United States,USA,20.20761476,19.65619321,19.63919577,19.57623905,19.68358135,19.61027504,19.11613882,19.23746045,18.48923375,17.1923791,17.48479218,17.02021634,NA
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Uruguay,URY,1.597639979,1.529797226,1.388443312,1.382717957,1.687830315,1.736682435,1.995853849,1.796305712,2.471053756,2.401221496,1.912604677,2.296200685,NA
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Uzbekistan,UZB,4.91102258,4.935025566,5.067983112,4.833369512,4.652166824,4.313738449,4.436684794,4.391446777,4.434466025,3.912053019,3.693267688,3.914921266,NA
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Vanuatu,VUT,0.435939003,0.46494231,0.434843806,0.405472374,0.269442158,0.262710448,0.222102639,0.433459419,0.406838707,0.508462532,0.496591183,0.591265773,NA
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,"Venezuela, RB",VEN,6.226034565,6.920040571,7.611158613,7.429284937,5.766145054,6.167393804,6.227287358,5.868518021,6.6048923,6.525292813,6.811756484,6.416333581,NA
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Vietnam,VNM,0.691020496,0.777658384,0.89022065,0.978870449,1.111901201,1.191177164,1.233275634,1.352790931,1.497496085,1.636370776,1.76169543,1.971433571,NA
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Virgin Islands (U.S.),VIR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,West Bank and Gaza,WBG,0.271057676,0.450151178,0.375598342,0.405640436,0.576681705,0.826080986,0.665291777,0.665297084,0.570947494,0.564577775,0.534014834,0.572406877,NA
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,"Yemen, Rep.",YEM,0.822617805,0.887790298,0.837104492,0.893184798,0.947308139,0.977538317,0.985853021,0.981421729,0.989904581,1.026251462,1.090060254,0.919967617,NA
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Zambia,ZMB,0.172173937,0.17556378,0.176766866,0.183895492,0.181385486,0.1890804,0.179773645,0.150264753,0.164691753,0.184057876,0.192078658,0.212449645,NA
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Zimbabwe,ZWE,1.110956009,0.99675928,0.940194845,0.831911009,0.766580809,0.825217888,0.78072138,0.731866885,0.569255428,0.600521157,0.646072745,0.691697897,NA
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Arab World,ARB,3.717402796,3.583432943,3.57992169,3.797799574,4.094268842,4.206788911,4.285594793,4.181153482,4.373573347,4.57525129,4.76491188,4.724499697,NA
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Caribbean small states,CSS,6.617365659,6.852068369,7.029122882,7.172951984,7.632204092,7.365015007,10.04397244,10.53809135,9.97153272,9.758620381,10.00450459,9.692960268,NA
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,East Asia & Pacific (all income levels),EAS,3.207972491,3.244573817,3.356890746,3.762140902,4.152742769,4.35689446,4.625686814,4.815501068,4.917487218,5.159271497,5.453788529,5.859494917,NA
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,East Asia & Pacific (developing only),EAP,2.321837218,2.379628865,2.487427216,2.945471697,3.363691065,3.617487768,3.920063514,4.11407404,4.252016257,4.591647887,4.867541173,5.302444925,NA
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Euro area,EMU,8.195651093,8.363754881,8.314404139,8.414653166,8.43476886,8.337775227,8.261104873,8.133510813,7.915140743,7.312178705,7.421522161,7.132870678,NA
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Europe & Central Asia (all income levels),ECS,7.559956863,7.656507231,7.620930826,7.812887965,7.825681839,7.806656391,7.972104688,7.934390463,7.886436304,7.230090167,7.616677018,7.546629526,NA
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Europe & Central Asia (developing only),ECA,4.584423378,4.623433635,4.674349587,4.899640598,4.971033335,4.989008505,5.251209518,5.422232561,5.424754351,4.87595863,5.240156687,5.425461886,NA
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,European Union,EUU,8.004660398,8.161266255,8.075962549,8.209904095,8.197955237,8.131635888,8.137409525,8.009898015,7.812176202,7.180345099,7.353865455,7.070053992,NA
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Heavily indebted poor countries (HIPC),HPC,0.167213713,0.167703178,0.170031767,0.182823208,0.189878533,0.185273227,0.19259863,0.201442116,0.2052955,0.207488724,0.221467257,0.230193318,NA
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,High income,HIC,11.6998575,11.60059743,11.60278144,11.73397295,11.8301301,11.79263845,11.7752879,11.76554053,11.56612793,10.84736221,11.2286405,11.07042791,NA
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,High income: OECD,OEC,12.32692402,12.205032,12.17949671,12.26554003,12.33126574,12.24766333,12.09883061,12.12203854,11.78119226,10.97647499,11.24408867,10.97802754,NA
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,High income: nonOECD,NOC,9.810885827,9.785701829,9.88149055,10.1703968,10.3749399,10.49875656,10.94118659,10.82097235,11.10992886,10.67235632,11.45430008,11.66039369,NA
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Latin America & Caribbean (all income levels),LCN,2.571862221,2.594987995,2.575555725,2.582413429,2.577684019,2.665208561,2.730276164,2.784628595,2.885805608,2.77490225,2.896043161,2.933329176,NA
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Latin America & Caribbean (developing only),LAC,2.120040955,2.14189049,2.097810355,2.096367311,2.121109066,2.194076981,2.200341489,2.26156096,2.317946458,2.227560493,2.346971026,2.384175607,NA
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Least developed countries: UN classification,LDC,0.168666316,0.177525344,0.18632008,0.188043782,0.216078813,0.211674982,0.23078804,0.235666157,0.241047472,0.253354925,0.263975339,0.268707273,NA
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Low & middle income,LMY,1.867306475,1.887002794,1.91708325,2.110982566,2.29456522,2.397260216,2.535566021,2.628397772,2.715739765,2.820695603,2.929186797,3.103498526,NA
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Low income,LIC,0.291961903,0.287058991,0.271731304,0.272076479,0.270633555,0.277208476,0.278469196,0.250995424,0.264837391,0.261094637,0.261153961,0.27096449,NA
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Lower middle income,LMC,1.129599745,1.134623452,1.142223189,1.18404741,1.218429461,1.234884264,1.26576158,1.320958967,1.389974789,1.424396326,1.427031822,1.509315156,NA
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Middle East & North Africa (all income levels),MEA,4.675950902,4.627212473,4.597701318,4.833553792,5.149238713,5.29201969,5.47158576,5.381823993,5.614544417,5.787677046,5.987226314,5.962865313,NA
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Middle East & North Africa (developing only),MNA,3.13334234,3.171593259,3.132001126,3.296066037,3.437610063,3.585367887,3.643387282,3.624609476,3.788672097,3.841796352,3.882503271,3.878219274,NA
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Middle income,MIC,2.019628847,2.043815416,2.080633634,2.296416545,2.501638331,2.617337415,2.773250681,2.882468353,2.981558749,3.10244679,3.227301823,3.424806097,NA
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,North America,NAC,19.92628947,19.39123007,19.33422671,19.36607223,19.44344844,19.39255123,18.89529785,19.02018554,18.27761502,16.98268669,17.19612789,16.7319858,NA
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Not classified,INX,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,OECD members,OED,11.07294598,10.94545866,10.91520729,10.99718239,11.04933294,10.99243502,10.87803865,10.91143754,10.61853447,9.893086084,10.11336136,9.907313647,NA
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Other small states,OSS,0.997318237,1.268136565,1.384603939,1.405038984,1.392149441,1.410363057,1.439769427,1.426323509,1.539987643,1.424232904,1.515354968,1.548096716,NA
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Pacific island small states,PSS,0.880804668,1.056353882,0.904821402,0.924877149,1.040069685,1.142875226,1.148315385,1.091472291,1.013070377,0.931478352,1.113847405,1.097999746,NA
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Small states,SST,2.480749106,2.707982615,2.799775308,2.839285439,2.949929232,2.886057322,3.562786078,3.654504974,3.568231476,3.415442134,3.533690599,3.459790992,NA
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,South Asia,SAS,0.963738789,0.963722565,0.967866921,0.992504469,1.033886533,1.060854527,1.117805107,1.17741941,1.27804009,1.37236767,1.348892699,1.408997076,NA
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Sub-Saharan Africa (all income levels),SSF,0.825826795,0.807174253,0.793552453,0.80912898,0.874860296,0.823425372,0.843670429,0.852714768,0.866768843,0.836682768,0.816727796,0.830941119,NA
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Sub-Saharan Africa (developing only),SSA,0.825080108,0.80247715,0.786439561,0.800781055,0.867642447,0.817101431,0.837448759,0.846749135,0.86129287,0.83115383,0.811343934,0.82359608,NA
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Upper middle income,UMC,2.99445236,3.04699865,3.124240679,3.543526459,3.951929037,4.192118806,4.503714859,4.689535501,4.838153026,5.074765065,5.359186932,5.710563536,NA
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,World,WLD,4.055015918,4.101080249,4.086095087,4.273401518,4.436350885,4.546086686,4.650004693,4.686394437,4.742121181,4.663446707,4.840819656,4.945076842,NA
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Afghanistan,AFG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Albania,ALB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Algeria,DZA,62.0678041,56.96322909,47.33379019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,American Samoa,ASM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Andorra,ADO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Angola,AGO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Antigua and Barbuda,ATG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Argentina,ARG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Armenia,ARM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Aruba,ABW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Australia,AUS,29.60976385,27.44969405,25.30356209,24.65218871,22.60573406,22.55231177,21.65483319,20.27246427,18.28626377,24.00189297,29.2400245,30.513578,40.40963051
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Austria,AUT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.40830371,80.14872034,85.38330569
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Azerbaijan,AZE,NA,NA,NA,NA,NA,NA,NA,NA,4.576537975,6.295012401,6.385575792,NA,NA
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,"Bahamas, The",BHS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Bahrain,BHR,25.74499129,27.10475071,28.26580638,32.45333191,29.39854314,NA,20.25373955,7.545455934,7.292633199,15.62940229,30.30678959,35.60515501,NA
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Bangladesh,BGD,NA,31.46184316,31.86399152,31.20445211,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Barbados,BRB,NA,NA,NA,NA,NA,62.51497011,61.12013533,68.70851351,74.06486146,84.30279148,97.54417577,107.1401625,120.5418985
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Belarus,BLR,15.01445182,11.44061677,12.33668601,NA,NA,6.570220588,6.644401832,8.909260816,10.65663437,19.18518401,19.59371506,40.75485188,25.22436458
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Belgium,BEL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92.31364265,94.91447928,103.8139207
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Belize,BLZ,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.00437972,80.16789903,76.87422294,74.47114506
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Benin,BEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Bermuda,BMU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Bhutan,BTN,39.12591,69.94740572,56.3689652,68.78928502,75.23594875,79.53391715,74.88323694,62.79525431,60.41025501,56.77631368,NA,NA,NA
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Bolivia,BOL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Bosnia and Herzegovina,BIH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.13173917,47.78280425
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Botswana,BWA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.63044533,19.85777622,18.71509788
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Brazil,BRA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Brunei Darussalam,BRN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Bulgaria,BGR,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.96336221,14.27699525,14.52212183,17.20211519
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Burkina Faso,BFA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Burundi,BDI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Cambodia,KHM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Cameroon,CMR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Canada,CAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.29246186,51.8874427,52.10858506
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Cabo Verde,CPV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Cayman Islands,CYM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Central African Republic,CAF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Chad,TCD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Channel Islands,CHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Chile,CHL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,China,CHN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Colombia,COL,17.70902163,NA,NA,52.5354206,NA,NA,NA,NA,64.76493854,68.57884245,72.33779261,62.77181095,65.45031298
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Comoros,COM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,"Congo, Dem. Rep.",ZAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,"Congo, Rep.",COG,NA,NA,NA,0.213918151,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Costa Rica,CRI,36.24961887,38.31015786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Cote d'Ivoire,CIV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Croatia,HRV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Cuba,CUB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Curacao,CUW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Cyprus,CYP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93.83862091,104.1998816,119.5609113
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Czech Republic,CZE,12.64537665,14.21204138,14.80785782,17.5304329,19.26339096,21.07369247,22.66342489,23.12473528,24.41605281,29.58988247,33.556452,36.36024581,40.82348997
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Denmark,DNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.03151977,49.91518509,49.37113606
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Djibouti,DJI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Dominica,DMA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Dominican Republic,DOM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Ecuador,ECU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,"Egypt, Arab Rep.",EGY,NA,NA,NA,NA,NA,NA,NA,85.78853383,NA,NA,NA,NA,NA
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,El Salvador,SLV,245.6422573,31.45221334,55.2775981,50.97263916,49.08502773,48.336825,43.56655022,41.02333246,40.64439528,49.5368091,49.52073694,47.8298624,NA
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Equatorial Guinea,GNQ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Eritrea,ERI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Estonia,EST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.519205856,0.387819032,0.625414512
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Ethiopia,ETH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Faroe Islands,FRO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Fiji,FJI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Finland,FIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.81079637,47.89123732,52.46530159
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,France,FRA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.27848351,79.48345153,88.92396435
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,French Polynesia,PYF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Gabon,GAB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,"Gambia, The",GMB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Georgia,GEO,69.93811361,66.6691829,64.95819623,53.80604937,43.83622081,40.92349573,27.9581003,22.68712595,27.01777146,34.61136439,36.79972027,32.45976154,32.53069811
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Germany,DEU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.84797253,53.38423747,55.22785187
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Ghana,GHA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Greece,GRC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132.4187425,111.1130028,165.4777894
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Greenland,GRL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Grenada,GRD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Guam,GUM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Guatemala,GTM,16.98382301,19.94650241,18.39359998,20.71104107,21.78594695,21.26247935,21.87667656,21.63557304,20.05394505,23.01723397,24.41978714,24.1625882,24.31127393
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Guinea,GIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Guinea-Bissau,GNB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Guyana,GUY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Haiti,HTI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Honduras,HND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,"Hong Kong SAR, China",HKG,NA,NA,27.23547751,29.25710654,30.80977368,31.57687957,31.28125121,30.11159727,29.89035854,33.22197616,NA,NA,NA
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Hungary,HUN,61.06416139,59.32876165,59.01686023,59.80790854,63.0810185,65.29249732,68.5948734,69.22755445,72.54313474,80.98148229,81.65024779,90.99908061,94.28021046
